,Word,Senses,Glosa,PoS,SynsetPoS
1109,constante,4,un home constante na adherencia aos seus ideais,a,glg-30-00583239-a
1110,constante,4,un amante constante,a,glg-30-00583239-a
1111,constante,4,constante como a estrela polar,a,glg-30-00583239-a
1112,inconstante,1,as súas afeccións inconstantes,a,glg-30-00583990-a
1113,inconstante,1,xuro non pola ... lúa inconstante (Shakespeare),a,glg-30-00583990-a
1114,construtivo,1,unha crítica construtiva,a,glg-30-00584820-a
1115,construtivo,1,unha actitude construtiva,a,glg-30-00584820-a
1116,construtivo,1,unha filosofía construtiva,a,glg-30-00584820-a
1117,construtivo,1,un permiso construtivo,a,glg-30-00584820-a
1118,destrutivo,1,unha política que é destrutiva para a economía,a,glg-30-00586183-a
1119,destrutivo,1,unha crítica destrutiva,a,glg-30-00586183-a
1120,descontento,2,veu o descontento en moitas caras da sala,a,glg-30-00589624-a
1121,descontento,2,estaba descontento co súa posición,a,glg-30-00589624-a
1122,continuo,1,o bater continuo das persianas,a,glg-30-00592222-a
1123,esporádico,1,unha cidade sometida a bombardeos esporádicos,a,glg-30-00593374-a
1124,continuo,2,unha reorganización continua dos electróns en átomos solares que resultan da emisión de luz (James Jeans),a,glg-30-00594413-a
1125,continuo,2,unha loita continua da enfermidade que xa dura seis meses,a,glg-30-00594413-a
1126,continuo,2,unha liña continua de almacéns,a,glg-30-00594413-a
1127,continuo,2,unha liña continua que non ten fallos nin cortes,a,glg-30-00594413-a
1128,descontinuo,2,aplausos descontinuos,a,glg-30-00596769-a
1129,descontinuo,2,a paisaxe era un mosaico descontinuo de campos e áreas de bosque,a,glg-30-00596769-a
1130,continuado,1,para garantir o éxito continuado da guerra,a,glg-30-00597758-a
1131,continuado,1,a popularidade continuada das películas do oeste,a,glg-30-00597758-a
1132,interrompido,1,os modelos interrompidos,a,glg-30-00598203-a
1133,interrompido,1,unha revista interrompida,a,glg-30-00598203-a
1134,interrompido,1,unha conversa interrompida,a,glg-30-00598203-a
1135,controlado,1,as emocións controladas,a,glg-30-00598679-a
1136,controlado,1,a liberación controlada de auga dos encoros,a,glg-30-00598679-a
1137,descontrolado,1,o maior problema de saúde descontrolado é a SIDA,a,glg-30-00599821-a
1138,descontrolado,1,o crecemento descontrolado,a,glg-30-00599821-a
1139,controvertido,1,a cuestión da pena de morte é moi controvertida,a,glg-30-00601783-a
1140,argumentativo,1,un discurso argumentativo,a,glg-30-00603367-a
1141,argumentativo,1,argumentativa chegando a ser rabuda,a,glg-30-00603367-a
1142,argumentativo,1,"un neno intelixente, pero argumentativo",a,glg-30-00603367-a
1143,conveniente,1,unha escusa conveniente para non ir,a,glg-30-00604617-a
1144,inconveniente,1,é inconveniente non ter un teléfono na cociña,a,glg-30-00605128-a
1145,inconveniente,1,o salón é un lugar inconveniente para o teléfono,a,glg-30-00605128-a
1146,convencional,1,a sabedoría convencional,a,glg-30-00605516-a
1147,convencional,1,afastouse do camiño do comportamento convencional,a,glg-30-00605516-a
1148,convencional,1,as formas convencionais dos enderezos,a,glg-30-00605516-a
1149,non_convencional,1,o seu vestido e estilo de pelo non convencional,a,glg-30-00606602-a
1150,convencional,3,as vidas burguesas convencionais,a,glg-30-00607421-a
1151,convencional,3,as actitudes convencionais,a,glg-30-00607421-a
1152,non_convencional,2,estilos de vida non convencional,a,glg-30-00608421-a
1153,conformista,1,baixo a imaxe dos adolescentes radicais son sorprendentemente conformistas,a,glg-30-00610057-a
1154,inconformista,1,a súa postura inconformista fíxoa lendaria,a,glg-30-00610249-a
1155,inconformista,1,o espírito teimoso e vello inconformista dos primeiros colonos,a,glg-30-00610249-a
1156,nuclear,1,a guerra nuclear,a,glg-30-00610532-a
1157,nuclear,1,as armas nucleares,a,glg-30-00610532-a
1158,convencional,2,a guerra convencional,a,glg-30-00610861-a
1159,convencional,2,as armas convencionais,a,glg-30-00610861-a
1160,tradicional,1,a historia tradicional,a,glg-30-00611047-a
1161,tradicional,1,a moralidade tradicional,a,glg-30-00611047-a
1162,non_tradicional,1,os proxectos non tradicionais,a,glg-30-00611938-a
1163,non_tradicional,1,as prácticas non tradicionais,a,glg-30-00611938-a
1164,ramificado,1,un tronco de árbore ramificada,a,glg-30-00613068-a
1165,convincente,1,unha historia convincente,a,glg-30-00614990-a
1166,convincente,1,un xeito convincente,a,glg-30-00614990-a
1167,non_convincente,1,un argumento non convincente,a,glg-30-00615457-a
1168,non_convincente,1,non convincente como un sorriso forzado,a,glg-30-00615457-a
1169,cooperativo,1,un esforzo cooperativo,a,glg-30-00619972-a
1170,non_cooperativo,1,unha testemuña non cooperativa,a,glg-30-00620585-a
1171,incorrupto,2,un policía que era incorrupto e incorruptible,a,glg-30-00622581-a
1172,considerable,1,unha cantidade considerable,a,glg-30-00624026-a
1173,considerable,1,foi un traballo considerable para nós,a,glg-30-00624026-a
1174,considerable,1,pasou un cantidade considerable de tempo sobre o problema,a,glg-30-00624026-a
1175,insignificante,1,pasou a súa vida nunha aldea insignificante,a,glg-30-00625170-a
1176,insignificante,1,os seus deberes eran insignificantes,a,glg-30-00625170-a
1177,substancial,1,o mundo substancial,a,glg-30-00625393-a
1178,insubstancial,3,unha miraxe insubstancial no horizonte,a,glg-30-00625774-a
1179,material,2,o universo material,a,glg-30-00626800-a
1180,inmaterial,2,aparicións inmateriais,a,glg-30-00627410-a
1181,inmaterial,2,fantasmas e outras entidades inmateriais,a,glg-30-00627410-a
1182,corpóreo,1,ten unha estrutura corpórea,a,glg-30-00627849-a
1183,manipulado,1,os prisioneiros de guerra manipulados,a,glg-30-00629532-a
1184,non_manipulado,1,a pesar da tortura e da presión psicolóxica algúns prisioneiros permaneceron non manipulados,a,glg-30-00629808-a
1185,corpóreo,3,"o que se crea é de necesidade corpóreo, visible e tanxible (Benjamin Jowett)",a,glg-30-00629997-a
1186,correcto,1,a resposta correcta,a,glg-30-00631391-a
1187,correcto,1,a decisión correcta,a,glg-30-00631391-a
1188,incorrecto,4,un cálculo incorrecto,a,glg-30-00632438-a
1189,incorrecto,4,a súa información é incorrecta,a,glg-30-00632438-a
1190,correcto,4,o tempo probou que el estaba correcto,a,glg-30-00633410-a
1191,incorrecto,3,é incorrecto pensar desta maneira,a,glg-30-00633778-a
1192,corrixible,1,un defecto corrixible,a,glg-30-00634862-a
1193,cosmopolita,1,a súa benevolencia cosmopolita imparcialmente estendida a todas as razas e de todos os credos (T. B. Macaulay),a,glg-30-00635955-a
1194,cosmopolita,1,as sociedades antigas e cosmopolitas de Siria e de Exipto,a,glg-30-00635955-a
1195,provincial,1,profundamente provincial e conformista,a,glg-30-00636547-a
1196,provincial,1,nesta sociedade ben educada sentinme inconfortablemente provincial,a,glg-30-00636547-a
1197,provincial,1,estreitou as actitudes provinciais,a,glg-30-00636547-a
1198,considerado,3,os amigos suficientemente atentos para deixarnos en paz,a,glg-30-00638981-a
1199,inconsiderado,1,o chocante comportamento inconsiderado,a,glg-30-00639356-a
1200,cortés,3,un home amable e cortés cos estraños mostra que é un cidadán do mundo (Francis Bacon),a,glg-30-00639842-a
1201,descortés,1,mozo descortés na distancia e no tempo,a,glg-30-00640283-a
1202,cortés,2,"aínda que non lle gustan, debería ser cortés (W. S. Maugham)",a,glg-30-00642379-a
1203,civil,1,o calendario civil,a,glg-30-00642934-a
1204,civil,1,un día civil comeza á medianoite,a,glg-30-00642934-a
1205,sideral,1,tempo sideral,a,glg-30-00643116-a
1206,creativo,1,unha imaxinación creativa,a,glg-30-00643250-a
1207,crible,1,un testemuño completamente crible,a,glg-30-00644839-a
1208,incrible,1,a unha velocidade incrible,a,glg-30-00645493-a
1209,crédulo,1,"o truco sería convencer algúns, pero a maioría dos crédulos",a,glg-30-00646413-a
1210,crítico,1,unha actitude crítica,a,glg-30-00647542-a
1211,acrítico,2,unha admiradora dedicada e case acrítica,a,glg-30-00648816-a
1212,sentencioso,1,un erro sentencioso,a,glg-30-00648977-a
1213,sentencioso,1,creo que é moi sentencioso para ser un bo terapeuta,a,glg-30-00648977-a
1214,non_sentencioso,1,simpático e non sentencioso,a,glg-30-00649405-a
1215,crítico,4,unha lectura crítica,a,glg-30-00649586-a
1216,crítico,4,unha disertación crítica,a,glg-30-00649586-a
1217,crítico,4,unha análise crítica dos escritos de Melville,a,glg-30-00649586-a
1218,acrítico,3,as fontes de noticias reflicten estimacións acríticas do número de toxicodependentes xuvenís,a,glg-30-00650351-a
1219,crítico,2,unha escaseza crítica de alimentos,a,glg-30-00650577-a
1220,crítico,2,unha enfermidade crítica,a,glg-30-00650577-a
1221,crítico,3,a temperatura crítica da auga situase nos 100 graos centígrados--o seu punto de ebulición nunha presión atmosférica normal,a,glg-30-00651935-a
1222,crítico,3,a masa crítica,a,glg-30-00651935-a
1223,cruzado,1,"falou coa cara seria, pero cos dedos cruzados",a,glg-30-00652692-a
1224,cruzado,1,sentado cos brazos cruzados,a,glg-30-00652692-a
1225,descruzado,1,sentado coas pernas descruzadas,a,glg-30-00653190-a
1226,coroado,1,un sombreiro coroado,a,glg-30-00653822-a
1227,coroado,1,un paxaro coroado de laranxa,a,glg-30-00653822-a
1228,coroado,1,un anel coroado por un selo,a,glg-30-00653822-a
1229,sen_coroa,1,o rei sen coroa,a,glg-30-00654829-a
1230,enfundado,1,tiña moitos dentes enfundados,a,glg-30-00655136-a
1231,sen_coroa,1,os dentes sen coroa mal na necesidade de atención,a,glg-30-00655445-a
1232,crucial,1,un momento crucial na súa carreira,a,glg-30-00655779-a
1233,crucial,1,unha elección crucial,a,glg-30-00655779-a
1234,crucial,1,unha cuestión crucial para as mulleres,a,glg-30-00655779-a
1235,cristalizado,1,distinguir entre a opinión cristalizada e a non cristalizada (Psychological Abstracts),a,glg-30-00656862-a
1236,non_cristalizado,1,ideas non cristalizadas,a,glg-30-00657064-a
1237,lineal,2,unha medida lineal,a,glg-30-00658259-a
1238,unidimensional,1,"unha declaración da prosa de feito é unidimensional, o valor total debe ser medido en termos da súa realidade (Mary Sheehan)",a,glg-30-00659715-a
1239,unidimensional,1,unha novela con personaxes unidimensionais,a,glg-30-00659715-a
1240,multidimensional,1,os problemas multidimensionais,a,glg-30-00660019-a
1241,multidimensional,1,unha proposición multidimensional,a,glg-30-00660019-a
1242,multidimensional,1,unha personalidade multidimensional,a,glg-30-00660019-a
1243,cortado,1,a superficie cortada manchouse,a,glg-30-00661278-a
1244,cortado,1,o tabaco cortado,a,glg-30-00661278-a
1245,cortado,1,o sangue da súa testa cortada,a,glg-30-00661278-a
1246,cortado,1,as vendaxes nos seus pulsos cortados,a,glg-30-00661278-a
1247,cortado,4,as páxinas cortadas do libro,a,glg-30-00662958-a
1248,sen_corte,1,un libro coas súas follas sen corte,a,glg-30-00663104-a
1249,cortado,2,un traxe ben cortado,a,glg-30-00663267-a
1250,cortado,2,os diamantes cortados,a,glg-30-00663267-a
1251,cortado,2,o veludo cortado,a,glg-30-00663267-a
1252,en_bruto,2,un diamante en bruto,a,glg-30-00664167-a
1253,curioso,1,un neno curioso é o pracer dun profesor,a,glg-30-00664449-a
1254,curioso,1,un porta trampa que me deixou curioso,a,glg-30-00664449-a
1255,curioso,1,os investigadores curiosos,a,glg-30-00664449-a
1256,curioso,1,o tráfico foi retardado polos abesullóns curiosos,a,glg-30-00664449-a
1257,curioso,1,curioso coas obras do veciño,a,glg-30-00664449-a
1258,indiferente,1,estrañamente indiferente sobre a causa da axitación política que os envolve,a,glg-30-00665587-a
1259,actual,2,os eventos actuais,a,glg-30-00666058-a
1260,actual,2,o tema actual,a,glg-30-00666058-a
1261,actual,2,as teorías psicanalíticas actuais,a,glg-30-00666058-a
1262,actual,2,a posición actual do buque,a,glg-30-00666058-a
1263,maldito,1,os veciños escapan da área crendo que está maldita,a,glg-30-00669478-a
1264,maldito,1,maldito con catro fillas,a,glg-30-00669478-a
1265,maldito,1,non hai unha maldita gota,a,glg-30-00669478-a
1266,maldito,1,a súa maldita estupidez,a,glg-30-00669478-a
1267,maldito,1,vou estar maldito se podo ver o teu razoamento,a,glg-30-00669478-a
1268,bendito,1,a nosa bendita terra,a,glg-30-00670741-a
1269,bendito,1,a bendita seguridade dun ingreso estable,a,glg-30-00670741-a
1270,dotado,1,unha universidade ben dotada,a,glg-30-00671091-a
1271,dotado,1,dotado dunha boa visión,a,glg-30-00671091-a
1272,dotado,1,dotados polo Creador de certos dereitos inalienables,a,glg-30-00671091-a
1273,con_cortina,1,o oco con cortina,a,glg-30-00671831-a
1274,sen_cortina,1,as fiestras sen cortinas devolvíanlle a mirada,a,glg-30-00672079-a
1275,caseiro,1,pan caseiro,a,glg-30-00674270-a
1276,cíclico,1,os pétalos cíclicos,a,glg-30-00677545-a
1277,cíclico,1,as flores cíclicas,a,glg-30-00677545-a
1278,anual,1,un bordo de plantas de floración anual,a,glg-30-00678024-a
1279,bienal,1,un ciclo de vida bienal,a,glg-30-00678221-a
1280,bienal,1,as charouvías e as cenorias son plantas bienais frecuentemente cultivadas como anuais,a,glg-30-00678221-a
1281,perenne,1,o botón de ouro común é unha planta perenne popular,a,glg-30-00678473-a
1282,diúrno,1,os animais diúrnos están activos durante o día,a,glg-30-00678666-a
1283,diúrno,1,as flores diúrnas ábrense durante o día e péchanse pola noite,a,glg-30-00678666-a
1284,diúrno,1,as oficinas diúrnas e nocturnas,a,glg-30-00678666-a
1285,nocturno,1,os animais nocturnos están activos pola noite,a,glg-30-00678923-a
1286,nocturno,1,as plantas nocturnas teñen flores que se abren durante a noite e se pechan durante o día,a,glg-30-00678923-a
1287,danado,1,non vou mercar bens danados,a,glg-30-00679147-a
1288,danado,1,a tempestade deixou un rastro de edificios danados,a,glg-30-00679147-a
1289,datable,1,un acontecemento concreto e datable (C. W. Shumaker),a,glg-30-00681409-a
1290,decente,3,"falar neste círculo, se non sempre foi decente, nunca se fixo indecente (George Santayana)",a,glg-30-00682932-a
1291,indecente,2,"unha historia terreal, pero non indecente",a,glg-30-00683185-a
1292,decisivo,1,o voto decisivo,a,glg-30-00684480-a
1293,non_decisivo,2,unha guerra longa e non decisiva,a,glg-30-00685483-a
1294,decidido,4,"unha muller nova, capaz e decidida",a,glg-30-00685638-a
1295,decidido,4,precisabamos dun dirixente decidido,a,glg-30-00685638-a
1296,decidido,4,deulle unha resposta decidida,a,glg-30-00685638-a
1297,indeciso,1,un xestor indeciso trouxo a empresa a unha paralización,a,glg-30-00686081-a
1298,declarado,2,os seus obxectivos encubertos e declarados,a,glg-30-00687356-a
1299,declarado,2,liberal declarado,a,glg-30-00687356-a
1300,non_declarado,2,loitando unha guerra non declarada,a,glg-30-00688581-a
1301,decoroso,2,o cara a cara foi decoroso ao extremo,a,glg-30-00688947-a
1302,indecoroso,3,o comportamento indecoroso,a,glg-30-00689471-a
1303,profundo,3,un ben profundo,a,glg-30-00690058-a
1304,profundo,3,un mergullo profundo,a,glg-30-00690058-a
1305,profundo,3,augas profundas,a,glg-30-00690058-a
1306,profundo,3,unha ferida profunda,a,glg-30-00690058-a
1307,profundo,3,unha masaxe profunda,a,glg-30-00690058-a
1308,profundo,3,os receptores de presión profunda nos músculos,a,glg-30-00690058-a
1309,profundo,3,rodeado por un xardín profundo,a,glg-30-00690058-a
1310,profundo,3,bateron a pelota a medio campo profundo,a,glg-30-00690058-a
1311,profundo,3,no espazo profundo,a,glg-30-00690058-a
1312,superficial,1,augas superficiais,a,glg-30-00691696-a
1313,superficial,1,estableceu unha cabeza de praia superficial,a,glg-30-00691696-a
1314,profundo,1,unha respiración profunda,a,glg-30-00692762-a
1315,profundo,1,un suspiro profundo,a,glg-30-00692762-a
1316,profundo,1,concentración profunda,a,glg-30-00692762-a
1317,profundo,1,emoción profunda,a,glg-30-00692762-a
1318,profundo,1,un profundo transo,a,glg-30-00692762-a
1319,profundo,1,nun sono profundo,a,glg-30-00692762-a
1320,superficial,3,respiración superficial,a,glg-30-00693356-a
1321,superficial,3,unha noite de sono inquedo e superficial,a,glg-30-00693356-a
1322,superficial,3,en transo superficial,a,glg-30-00693356-a
1323,de_facto,1,a segregación de facto é tan real como a segregación imposta por lei,a,glg-30-00693743-a
1324,de_facto,1,un estado de facto de guerra,a,glg-30-00693743-a
1325,de_iure,1,recoñecemento de iure do novo goberno,a,glg-30-00693961-a
1326,non_anulable,1,o dereito non anulable á liberdade,a,glg-30-00694284-a
1327,derrotado,1,o inimigo derrotado,a,glg-30-00694608-a
1328,invicto,1,invicto no campo de batalla,a,glg-30-00695024-a
1329,invicto,1,un equipo invicto,a,glg-30-00695024-a
1330,desafiante,1,creado para ser agresivo e desafiante,a,glg-30-00695523-a
1331,definido,1,perdido nun labirinto de palabras definidas e indefinidas,a,glg-30-00697188-a
1332,definido,1,cada neno ten claramente definidas as súas funcións,a,glg-30-00697188-a
1333,indefinido,3,unha autoridade indefinida,a,glg-30-00697389-a
1334,indefinido,3,nalgún sentido indefinido de excitación,a,glg-30-00697389-a
1335,indefinido,3,un malestar indefinido,a,glg-30-00697389-a
1336,ben_definido,1,un conxunto de valores ben definidos,a,glg-30-00697923-a
1337,mal_definido,1,confunde o lector con termos e conceptos mal definidos,a,glg-30-00698088-a
1338,derivado,2,a crenza de que as clases e as organizacións son secundarios e derivados (John Dewey),a,glg-30-00698262-a
